loc_x,loc_y,shot_type,shot_made_flag
70,164,Jump Shot,1.0
0,0,Dunk,1.0
102,162,Jump Shot,0.0
-119,131,Jump Shot,0.0
-87,37,Hook Shot,1.0
177,3,Jump Shot,0.0
-174,189,Jump Shot,0.0
108,170,Jump Shot,1.0
140,153,Jump Shot,1.0
166,205,Jump Shot,0.0
130,96,Jump Shot,0.0
214,153,Jump Shot,0.0
99,74,Jump Shot,1.0
121,53,Bank Shot,1.0
-168,134,Jump Shot,1.0
159,209,Jump Shot,0.0
147,45,Jump Shot,0.0
92,72,Jump Shot,1.0
13,257,Jump Shot,0.0
0,0,Layup,1.0
189,11,Jump Shot,1.0
100,3,Jump Shot,0.0
0,0,Layup,1.0
170,91,Jump Shot,0.0
-101,175,Jump Shot,0.0
-70,53,Jump Shot,0.0
65,239,Jump Shot,0.0
106,129,Jump Shot,1.0
-127,213,Jump Shot,0.0
-29,74,Jump Shot,1.0
73,47,Jump Shot,0.0
-49,19,Jump Shot,0.0
-81,143,Jump Shot,1.0
28,121,Jump Shot,0.0
0,0,Layup,0.0
1,206,Jump Shot,1.0
-221,156,Jump Shot,0.0
0,0,Layup,0.0
29,235,Jump Shot,1.0
-221,134,Jump Shot,1.0
-190,178,Jump Shot,0.0
-201,178,Jump Shot,1.0
64,238,Jump Shot,0.0
-231,15,Jump Shot,0.0
-212,135,Jump Shot,0.0
125,146,Jump Shot,1.0
-125,20,Jump Shot,0.0
87,40,Jump Shot,0.0
-166,75,Jump Shot,1.0
-177,134,Jump Shot,1.0
-187,132,Jump Shot,0.0
103,170,Jump Shot,1.0
106,162,Jump Shot,1.0
78,112,Jump Shot,0.0
4,126,Jump Shot,0.0
31,135,Jump Shot,1.0
-68,126,Jump Shot,1.0
154,219,Jump Shot,1.0
77,124,Jump Shot,0.0
28,198,Jump Shot,0.0
0,0,Layup,1.0
-199,149,Jump Shot,1.0
0,0,Layup,1.0
157,110,Jump Shot,1.0
34,159,Jump Shot,1.0
146,91,Jump Shot,1.0
-34,77,Jump Shot,0.0
-157,99,Jump Shot,1.0
154,41,Jump Shot,1.0
190,-8,Jump Shot,0.0
69,116,Jump Shot,0.0
24,181,Jump Shot,0.0
124,137,Jump Shot,1.0
69,162,Jump Shot,0.0
141,-5,Jump Shot,1.0
-19,91,Jump Shot,0.0
166,175,Jump Shot,0.0
-41,75,Jump Shot,1.0
-65,151,Jump Shot,1.0
-32,64,Jump Shot,0.0
-112,143,Jump Shot,0.0
-177,178,Jump Shot,1.0
-187,77,Jump Shot,0.0
125,77,Jump Shot,0.0
91,37,Jump Shot,0.0
187,12,Jump Shot,0.0
-120,108,Jump Shot,0.0
-141,108,Jump Shot,1.0
-130,25,Jump Shot,1.0
146,17,Jump Shot,1.0
110,9,Jump Shot,1.0
0,0,Layup,1.0
155,235,Jump Shot,0.0
0,0,Layup,1.0
116,230,Jump Shot,0.0
0,0,Layup,0.0
72,160,Jump Shot,1.0
-180,-13,Jump Shot,0.0
187,181,Jump Shot,1.0
-122,241,Jump Shot,1.0
138,137,Jump Shot,1.0
151,254,Jump Shot,0.0
7,170,Jump Shot,1.0
-87,239,Jump Shot,1.0
-117,241,Jump Shot,0.0
116,142,Jump Shot,0.0
88,187,Jump Shot,1.0
-56,162,Jump Shot,1.0
149,97,Jump Shot,0.0
-142,42,Jump Shot,0.0
69,190,Jump Shot,0.0
-218,124,Jump Shot,0.0
97,247,Jump Shot,0.0
204,80,Jump Shot,0.0
42,228,Jump Shot,1.0
-90,74,Jump Shot,0.0
-152,197,Jump Shot,1.0
0,0,Layup,1.0
0,0,Layup,1.0
-116,118,Jump Shot,0.0
-108,222,Jump Shot,0.0
-131,203,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,0.0
92,-3,Jump Shot,0.0
122,219,Jump Shot,0.0
181,175,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,1.0
-147,60,Jump Shot,0.0
0,0,Dunk,0.0
162,115,Jump Shot,0.0
-134,7,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,0.0
-81,34,Bank Shot,1.0
141,4,Jump Shot,1.0
173,6,Jump Shot,0.0
106,241,Jump Shot,0.0
26,258,Jump Shot,1.0
1,252,Jump Shot,0.0
-149,89,Jump Shot,0.0
-131,48,Jump Shot,1.0
165,19,Jump Shot,0.0
-161,86,Jump Shot,1.0
0,0,Layup,0.0
-228,-2,Jump Shot,0.0
-150,119,Jump Shot,1.0
0,0,Dunk,1.0
-40,78,Jump Shot,0.0
-194,138,Jump Shot,0.0
54,220,Jump Shot,0.0
64,86,Jump Shot,0.0
-152,157,Jump Shot,0.0
45,52,Jump Shot,0.0
-174,165,Jump Shot,1.0
-130,3,Jump Shot,0.0
0,0,Layup,0.0
0,0,Dunk,1.0
0,0,Layup,0.0
0,0,Layup,0.0
-5,121,Jump Shot,0.0
-202,140,Jump Shot,0.0
0,0,Layup,1.0
-5,159,Jump Shot,0.0
0,0,Layup,1.0
-122,23,Jump Shot,0.0
-146,99,Jump Shot,0.0
-163,179,Jump Shot,1.0
54,235,Jump Shot,0.0
0,0,Layup,0.0
-65,162,Jump Shot,1.0
-87,72,Jump Shot,0.0
-201,156,Jump Shot,0.0
7,96,Jump Shot,1.0
0,0,Dunk,1.0
0,0,Layup,0.0
0,0,Layup,1.0
65,190,Jump Shot,1.0
-220,140,Jump Shot,1.0
0,0,Layup,0.0
0,0,Layup,1.0
-130,66,Jump Shot,0.0
-125,66,Jump Shot,1.0
0,0,Layup,1.0
118,80,Jump Shot,0.0
233,72,Jump Shot,0.0
0,0,Layup,1.0
230,85,Jump Shot,0.0
129,26,Jump Shot,0.0
-90,151,Jump Shot,0.0
0,0,Layup,1.0
217,105,Jump Shot,0.0
157,55,Jump Shot,0.0
73,64,Jump Shot,0.0
9,78,Hook Shot,0.0
-78,22,Jump Shot,1.0
32,255,Jump Shot,1.0
130,228,Jump Shot,1.0
136,198,Jump Shot,0.0
-119,48,Jump Shot,0.0
0,0,Layup,0.0
26,276,Jump Shot,0.0
108,198,Jump Shot,0.0
133,112,Jump Shot,0.0
-193,192,Jump Shot,0.0
0,0,Dunk,1.0
177,25,Jump Shot,0.0
-155,113,Jump Shot,0.0
-128,135,Jump Shot,1.0
-54,56,Jump Shot,0.0
-166,184,Jump Shot,1.0
204,198,Jump Shot,0.0
-114,75,Jump Shot,0.0
0,0,Layup,1.0
-48,206,Jump Shot,0.0
-108,143,Jump Shot,0.0
10,14,Layup,1.0
111,246,Jump Shot,0.0
176,216,Jump Shot,0.0
105,154,Jump Shot,1.0
0,0,Layup,0.0
133,131,Jump Shot,0.0
-108,110,Jump Shot,1.0
-90,33,Jump Shot,0.0
143,56,Jump Shot,1.0
130,142,Jump Shot,0.0
-51,194,Jump Shot,0.0
141,227,Jump Shot,0.0
-60,36,Jump Shot,0.0
-32,168,Jump Shot,1.0
-128,239,Jump Shot,1.0
-198,168,Jump Shot,1.0
-90,165,Jump Shot,0.0
67,53,Jump Shot,0.0
-106,50,Jump Shot,1.0
0,0,Layup,0.0
0,0,Layup,1.0
-136,220,Jump Shot,0.0
-45,244,Jump Shot,0.0
127,116,Jump Shot,1.0
0,0,Layup,1.0
111,124,Jump Shot,1.0
0,0,Layup,1.0
192,157,Jump Shot,1.0
-89,148,Jump Shot,1.0
0,0,Layup,1.0
-95,145,Jump Shot,0.0
-86,14,Jump Shot,0.0
58,77,Jump Shot,0.0
0,0,Layup,0.0
-101,12,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,1.0
223,-13,Jump Shot,0.0
-18,93,Jump Shot,0.0
-161,129,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,0.0
106,238,Jump Shot,1.0
43,101,Jump Shot,1.0
0,0,Dunk,1.0
-155,242,Jump Shot,0.0
-180,1,Jump Shot,1.0
-163,201,Jump Shot,1.0
-158,198,Jump Shot,1.0
-147,11,Jump Shot,0.0
0,0,Layup,1.0
113,233,Jump Shot,1.0
160,203,Jump Shot,1.0
73,88,Jump Shot,0.0
0,0,Layup,0.0
203,168,Jump Shot,1.0
155,211,Jump Shot,0.0
51,201,Jump Shot,0.0
70,134,Jump Shot,0.0
-105,225,Jump Shot,0.0
6,48,Jump Shot,1.0
-136,127,Jump Shot,0.0
129,25,Jump Shot,0.0
51,239,Jump Shot,0.0
34,23,Layup,1.0
140,197,Jump Shot,0.0
15,246,Jump Shot,0.0
91,44,Jump Shot,0.0
0,0,Layup,0.0
-117,189,Jump Shot,1.0
69,94,Jump Shot,0.0
0,0,Layup,1.0
50,31,Jump Shot,1.0
47,146,Jump Shot,1.0
20,3,Layup,1.0
157,115,Jump Shot,0.0
0,0,Layup,1.0
-150,200,Jump Shot,0.0
-144,572,Jump Shot,0.0
86,233,Jump Shot,1.0
-157,189,Jump Shot,0.0
0,0,Layup,1.0
-217,6,Jump Shot,0.0
-133,149,Jump Shot,1.0
127,25,Jump Shot,0.0
0,0,Layup,1.0
136,-2,Jump Shot,1.0
-150,203,Jump Shot,0.0
113,47,Jump Shot,0.0
0,0,Layup,1.0
-17,38,Jump Shot,0.0
0,0,Layup,0.0
81,206,Jump Shot,1.0
-117,66,Jump Shot,1.0
0,0,Layup,1.0
122,224,Jump Shot,0.0
0,0,Layup,0.0
-71,246,Jump Shot,1.0
83,135,Jump Shot,0.0
133,91,Jump Shot,0.0
6,121,Jump Shot,1.0
0,0,Layup,0.0
-37,26,Hook Shot,0.0
12,258,Jump Shot,1.0
47,9,Hook Shot,1.0
114,6,Jump Shot,1.0
24,244,Jump Shot,0.0
-142,0,Jump Shot,1.0
88,217,Jump Shot,1.0
-108,168,Jump Shot,0.0
0,0,Layup,1.0
-112,121,Jump Shot,0.0
-5,227,Jump Shot,0.0
-212,138,Jump Shot,0.0
119,213,Jump Shot,0.0
45,148,Jump Shot,1.0
24,145,Jump Shot,1.0
-131,30,Jump Shot,1.0
174,-16,Jump Shot,1.0
129,220,Jump Shot,0.0
65,80,Jump Shot,1.0
51,263,Jump Shot,0.0
-106,104,Jump Shot,1.0
21,135,Jump Shot,1.0
0,0,Layup,1.0
-57,181,Jump Shot,0.0
6,86,Jump Shot,0.0
53,249,Jump Shot,0.0
124,167,Jump Shot,0.0
166,-16,Jump Shot,1.0
-67,86,Bank Shot,1.0
-153,206,Jump Shot,1.0
193,-5,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,1.0
-180,-6,Jump Shot,1.0
0,0,Dunk,1.0
138,74,Jump Shot,1.0
-111,156,Jump Shot,1.0
0,0,Layup,0.0
0,0,Tip Shot,0.0
28,4,Layup,1.0
0,0,Layup,1.0
0,0,Layup,0.0
0,0,Tip Shot,0.0
89,160,Jump Shot,0.0
0,0,Layup,0.0
144,41,Jump Shot,1.0
-161,132,Jump Shot,0.0
34,82,Jump Shot,0.0
-56,279,Jump Shot,0.0
143,28,Jump Shot,0.0
0,0,Layup,1.0
155,71,Jump Shot,0.0
-106,11,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,1.0
163,143,Jump Shot,0.0
72,20,Jump Shot,0.0
-168,-2,Jump Shot,0.0
-127,118,Jump Shot,1.0
0,41,Jump Shot,1.0
-142,211,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,0.0
0,0,Layup,0.0
0,0,Layup,1.0
111,242,Jump Shot,0.0
-127,-5,Jump Shot,0.0
110,236,Jump Shot,1.0
0,0,Layup,0.0
-13,224,Jump Shot,0.0
72,118,Jump Shot,0.0
-175,4,Jump Shot,0.0
0,0,Layup,1.0
-81,93,Jump Shot,1.0
102,146,Jump Shot,1.0
-75,138,Jump Shot,1.0
-161,131,Jump Shot,0.0
-15,61,Jump Shot,0.0
0,0,Layup,0.0
-237,0,Jump Shot,1.0
21,214,Jump Shot,0.0
133,159,Jump Shot,0.0
69,107,Jump Shot,1.0
0,0,Layup,1.0
73,134,Jump Shot,0.0
0,0,Layup,1.0
94,157,Jump Shot,0.0
0,0,Dunk,1.0
0,0,Dunk,1.0
-120,219,Jump Shot,0.0
0,0,Layup,1.0
-60,91,Jump Shot,0.0
0,0,Dunk,1.0
-122,129,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,1.0
-139,116,Jump Shot,0.0
165,127,Jump Shot,0.0
113,7,Jump Shot,1.0
31,37,Jump Shot,1.0
196,156,Jump Shot,1.0
-105,89,Jump Shot,0.0
-92,105,Jump Shot,0.0
12,77,Jump Shot,1.0
0,0,Layup,0.0
0,0,Layup,0.0
-101,45,Jump Shot,1.0
-76,72,Jump Shot,0.0
10,118,Jump Shot,0.0
2,55,Jump Shot,1.0
179,179,Jump Shot,0.0
146,110,Jump Shot,0.0
-4,74,Jump Shot,1.0
58,176,Jump Shot,0.0
192,214,Jump Shot,0.0
-119,112,Jump Shot,1.0
-84,213,Jump Shot,0.0
-95,75,Jump Shot,1.0
65,97,Jump Shot,1.0
73,23,Jump Shot,1.0
170,83,Jump Shot,1.0
106,60,Jump Shot,0.0
-62,99,Jump Shot,0.0
-160,206,Jump Shot,0.0
171,102,Jump Shot,0.0
103,53,Bank Shot,1.0
-174,127,Jump Shot,0.0
32,124,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,1.0
86,58,Jump Shot,0.0
0,0,Layup,0.0
72,113,Jump Shot,1.0
0,0,Layup,1.0
32,190,Jump Shot,1.0
-109,28,Jump Shot,0.0
-127,244,Jump Shot,0.0
0,0,Layup,1.0
91,156,Jump Shot,0.0
-157,28,Jump Shot,1.0
0,137,Jump Shot,1.0
121,55,Jump Shot,0.0
-112,75,Jump Shot,0.0
0,0,Dunk,1.0
0,0,Dunk,1.0
0,0,Layup,0.0
84,52,Jump Shot,1.0
-45,96,Jump Shot,0.0
0,0,Layup,1.0
-179,3,Jump Shot,0.0
62,31,Jump Shot,0.0
58,126,Jump Shot,1.0
-41,127,Jump Shot,1.0
0,0,Layup,0.0
0,0,Dunk,1.0
0,0,Layup,1.0
0,0,Layup,0.0
-21,85,Jump Shot,0.0
0,0,Dunk,1.0
-144,93,Jump Shot,1.0
0,0,Layup,0.0
51,23,Jump Shot,1.0
81,17,Jump Shot,1.0
83,148,Jump Shot,1.0
94,9,Jump Shot,1.0
-153,-3,Jump Shot,0.0
-15,104,Jump Shot,1.0
-24,31,Jump Shot,1.0
0,0,Layup,1.0
-45,156,Jump Shot,1.0
0,0,Dunk,1.0
-117,225,Jump Shot,0.0
97,162,Jump Shot,0.0
0,0,Layup,1.0
103,127,Jump Shot,0.0
84,7,Jump Shot,1.0
-51,94,Jump Shot,1.0
-111,247,Jump Shot,0.0
-98,64,Jump Shot,1.0
-105,156,Jump Shot,1.0
31,53,Bank Shot,1.0
184,1,Jump Shot,0.0
95,74,Jump Shot,0.0
-123,110,Jump Shot,1.0
-100,91,Jump Shot,0.0
-10,33,Hook Shot,0.0
59,113,Jump Shot,1.0
54,108,Jump Shot,1.0
0,0,Layup,1.0
0,0,Layup,0.0
-68,213,Jump Shot,0.0
36,118,Jump Shot,1.0
0,0,Layup,1.0
-185,9,Jump Shot,0.0
-78,82,Jump Shot,0.0
0,0,Layup,0.0
91,148,Jump Shot,1.0
0,0,Dunk,1.0
23,132,Jump Shot,1.0
155,4,Jump Shot,1.0
-54,45,Jump Shot,1.0
173,-16,Jump Shot,0.0
122,37,Jump Shot,0.0
147,37,Jump Shot,0.0
-121,225,Jump Shot,0.0
-4,165,Jump Shot,1.0
-111,55,Jump Shot,1.0
176,55,Jump Shot,1.0
-209,67,Jump Shot,0.0
195,146,Jump Shot,1.0
81,156,Jump Shot,1.0
-185,42,Jump Shot,0.0
162,134,Jump Shot,0.0
0,0,Layup,0.0
-133,123,Jump Shot,0.0
225,56,Jump Shot,0.0
0,0,Layup,0.0
0,0,Dunk,1.0
162,19,Jump Shot,0.0
100,0,Jump Shot,0.0
0,0,Layup,0.0
-150,14,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,0.0
45,94,Jump Shot,1.0
0,0,Layup,0.0
0,0,Layup,1.0
99,241,Jump Shot,0.0
10,93,Jump Shot,0.0
18,165,Jump Shot,0.0
-8,75,Jump Shot,0.0
110,45,Jump Shot,0.0
0,0,Layup,0.0
-108,69,Jump Shot,1.0
15,33,Jump Shot,0.0
-98,102,Jump Shot,1.0
0,0,Layup,1.0
18,189,Jump Shot,1.0
0,0,Layup,0.0
-5,30,Hook Shot,1.0
0,0,Layup,1.0
159,39,Jump Shot,1.0
125,162,Jump Shot,1.0
0,0,Layup,1.0
0,0,Layup,0.0
69,25,Jump Shot,1.0
-24,143,Jump Shot,1.0
-108,121,Jump Shot,1.0
21,126,Jump Shot,1.0
0,0,Tip Shot,0.0
0,0,Layup,0.0
-57,12,Jump Shot,1.0
97,244,Jump Shot,0.0
0,0,Layup,0.0
-155,231,Jump Shot,1.0
21,82,Jump Shot,0.0
67,132,Jump Shot,0.0
-168,186,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,1.0
-54,112,Jump Shot,0.0
132,63,Jump Shot,1.0
-136,208,Jump Shot,0.0
-40,86,Jump Shot,0.0
56,60,Jump Shot,0.0
80,63,Jump Shot,0.0
-112,131,Jump Shot,0.0
97,173,Jump Shot,0.0
0,0,Layup,1.0
-122,36,Jump Shot,0.0
144,71,Jump Shot,0.0
-70,121,Jump Shot,1.0
118,175,Jump Shot,1.0
-187,134,Jump Shot,0.0
-106,183,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,1.0
151,220,Jump Shot,0.0
100,116,Jump Shot,0.0
65,56,Jump Shot,1.0
0,0,Layup,1.0
77,124,Jump Shot,1.0
204,-11,Jump Shot,0.0
129,58,Jump Shot,0.0
-150,80,Jump Shot,0.0
53,119,Jump Shot,1.0
95,157,Jump Shot,1.0
53,56,Jump Shot,0.0
0,0,Layup,1.0
94,96,Jump Shot,0.0
100,4,Jump Shot,1.0
0,0,Layup,1.0
0,0,Layup,0.0
81,250,Jump Shot,0.0
-52,28,Jump Shot,0.0
-16,205,Jump Shot,1.0
0,0,Layup,1.0
73,149,Jump Shot,1.0
-125,217,Jump Shot,0.0
-32,123,Jump Shot,1.0
211,37,Jump Shot,1.0
-98,134,Jump Shot,0.0
-35,160,Jump Shot,1.0
-169,17,Jump Shot,1.0
0,0,Layup,0.0
-172,179,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,1.0
-120,6,Jump Shot,1.0
0,0,Layup,1.0
230,-6,Jump Shot,1.0
-27,80,Jump Shot,1.0
-171,192,Jump Shot,0.0
0,0,Layup,1.0
114,42,Jump Shot,0.0
-70,167,Jump Shot,0.0
119,63,Jump Shot,0.0
80,52,Jump Shot,0.0
230,48,Jump Shot,0.0
67,156,Jump Shot,1.0
31,25,Jump Shot,0.0
-127,138,Jump Shot,0.0
69,124,Jump Shot,1.0
-106,37,Jump Shot,0.0
-4,26,Layup,1.0
-48,64,Jump Shot,0.0
-109,132,Jump Shot,0.0
-112,15,Bank Shot,1.0
-161,186,Jump Shot,1.0
72,50,Jump Shot,0.0
113,145,Jump Shot,1.0
106,102,Jump Shot,1.0
-169,198,Jump Shot,1.0
-161,201,Jump Shot,0.0
4,93,Jump Shot,0.0
45,258,Jump Shot,1.0
64,33,Jump Shot,1.0
0,0,Layup,0.0
-114,233,Jump Shot,0.0
-8,60,Hook Shot,1.0
2,261,Jump Shot,1.0
1,261,Jump Shot,0.0
-144,231,Jump Shot,1.0
94,48,Jump Shot,1.0
-19,105,Jump Shot,1.0
173,201,Jump Shot,1.0
159,143,Jump Shot,1.0
-37,58,Jump Shot,1.0
111,233,Jump Shot,0.0
0,0,Layup,0.0
-131,167,Jump Shot,1.0
-29,178,Jump Shot,0.0
0,0,Layup,0.0
67,26,Jump Shot,1.0
0,0,Layup,1.0
12,67,Jump Shot,0.0
-108,138,Jump Shot,1.0
237,-10,Jump Shot,0.0
-78,34,Jump Shot,1.0
171,-3,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,0.0
0,0,Layup,0.0
81,156,Jump Shot,1.0
0,0,Layup,0.0
-109,7,Jump Shot,1.0
-97,115,Jump Shot,0.0
67,170,Jump Shot,1.0
-62,9,Jump Shot,1.0
65,93,Jump Shot,0.0
89,209,Jump Shot,0.0
0,0,Layup,1.0
-188,9,Jump Shot,0.0
0,0,Layup,0.0
6,274,Jump Shot,1.0
0,205,Jump Shot,1.0
-11,269,Jump Shot,0.0
176,227,Jump Shot,1.0
15,124,Jump Shot,1.0
-158,205,Jump Shot,0.0
24,31,Bank Shot,1.0
0,0,Layup,1.0
-138,80,Jump Shot,1.0
-152,110,Jump Shot,0.0
0,0,Layup,0.0
100,107,Jump Shot,0.0
4,105,Jump Shot,0.0
0,0,Layup,1.0
190,159,Jump Shot,1.0
-198,0,Jump Shot,1.0
-122,-6,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,0.0
94,241,Jump Shot,1.0
0,0,Layup,0.0
-147,1,Jump Shot,0.0
-166,187,Jump Shot,0.0
-144,112,Jump Shot,1.0
0,0,Layup,0.0
15,55,Jump Shot,1.0
-60,28,Bank Shot,1.0
119,93,Jump Shot,0.0
0,0,Layup,0.0
-106,64,Jump Shot,1.0
-52,28,Hook Shot,1.0
18,77,Jump Shot,0.0
0,0,Layup,1.0
118,69,Jump Shot,1.0
-67,246,Jump Shot,0.0
-23,252,Jump Shot,0.0
152,14,Jump Shot,0.0
162,104,Jump Shot,1.0
-152,28,Jump Shot,1.0
-108,9,Jump Shot,0.0
-30,228,Jump Shot,0.0
4,252,Jump Shot,1.0
119,30,Jump Shot,0.0
-59,67,Jump Shot,0.0
0,0,Layup,1.0
67,209,Jump Shot,1.0
99,225,Jump Shot,0.0
-175,112,Jump Shot,0.0
-209,58,Jump Shot,0.0
141,85,Jump Shot,0.0
18,55,Jump Shot,1.0
-100,227,Jump Shot,0.0
151,-2,Jump Shot,0.0
155,146,Jump Shot,1.0
91,160,Jump Shot,0.0
-2,80,Jump Shot,1.0
12,72,Jump Shot,1.0
-114,119,Jump Shot,0.0
-11,247,Jump Shot,0.0
0,170,Jump Shot,0.0
132,198,Jump Shot,0.0
132,205,Jump Shot,0.0
-163,178,Jump Shot,0.0
132,63,Jump Shot,0.0
-131,142,Jump Shot,1.0
99,217,Jump Shot,1.0
-32,255,Jump Shot,0.0
53,44,Jump Shot,0.0
-73,137,Jump Shot,1.0
138,205,Jump Shot,0.0
-177,183,Jump Shot,0.0
0,0,Layup,0.0
-117,78,Jump Shot,0.0
-65,149,Jump Shot,1.0
-172,165,Jump Shot,1.0
166,75,Jump Shot,1.0
171,12,Jump Shot,1.0
154,85,Jump Shot,1.0
-172,74,Jump Shot,1.0
-175,39,Jump Shot,0.0
-51,101,Jump Shot,1.0
39,132,Jump Shot,1.0
182,181,Jump Shot,0.0
0,0,Layup,0.0
-139,372,Jump Shot,0.0
-141,203,Jump Shot,0.0
-149,58,Jump Shot,1.0
162,124,Jump Shot,0.0
26,86,Jump Shot,1.0
-153,110,Jump Shot,1.0
0,0,Layup,0.0
106,56,Jump Shot,1.0
0,0,Dunk,1.0
-70,131,Jump Shot,1.0
155,31,Jump Shot,0.0
0,0,Layup,0.0
204,129,Jump Shot,1.0
-62,145,Jump Shot,0.0
135,74,Jump Shot,0.0
133,11,Jump Shot,0.0
-24,60,Jump Shot,1.0
103,77,Jump Shot,0.0
0,0,Layup,1.0
151,85,Jump Shot,1.0
-161,20,Jump Shot,0.0
58,137,Jump Shot,0.0
-73,22,Jump Shot,1.0
94,-3,Jump Shot,0.0
149,214,Jump Shot,0.0
91,69,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,1.0
-87,26,Jump Shot,1.0
-128,75,Jump Shot,0.0
-144,64,Jump Shot,0.0
-21,88,Jump Shot,1.0
0,0,Layup,1.0
-146,36,Jump Shot,1.0
-75,80,Jump Shot,1.0
-24,255,Jump Shot,0.0
-73,1,Jump Shot,1.0
-2,134,Jump Shot,0.0
-7,74,Jump Shot,0.0
-210,129,Jump Shot,0.0
119,3,Jump Shot,1.0
0,0,Layup,0.0
-153,85,Jump Shot,0.0
0,0,Layup,1.0
0,0,Layup,1.0
129,99,Jump Shot,0.0
-10,246,Jump Shot,0.0
0,0,Layup,1.0
-8,151,Jump Shot,0.0
-75,9,Jump Shot,0.0
0,0,Layup,1.0
-10,228,Jump Shot,1.0
-155,61,Jump Shot,0.0
-82,30,Hook Shot,0.0
77,172,Jump Shot,1.0
-76,105,Jump Shot,1.0
-175,197,Jump Shot,0.0
-34,60,Hook Shot,1.0
-128,6,Jump Shot,1.0
-205,388,Jump Shot,0.0
226,26,Jump Shot,1.0
0,0,Layup,1.0
-163,42,Jump Shot,1.0
17,134,Jump Shot,0.0
1,78,Jump Shot,1.0
-103,247,Jump Shot,0.0
24,88,Jump Shot,0.0
0,0,Layup,1.0
-95,26,Bank Shot,1.0
130,175,Jump Shot,0.0
106,143,Jump Shot,0.0
103,-3,Jump Shot,1.0
-105,138,Jump Shot,1.0
-62,80,Jump Shot,1.0
-138,201,Jump Shot,0.0
-114,88,Jump Shot,1.0
121,134,Jump Shot,1.0
-108,153,Jump Shot,0.0
-133,48,Jump Shot,0.0
0,0,Layup,0.0
88,89,Jump Shot,1.0
59,118,Jump Shot,1.0
0,0,Layup,1.0
159,83,Jump Shot,0.0
-98,94,Jump Shot,1.0
-136,222,Jump Shot,0.0
0,0,Dunk,1.0
54,82,Jump Shot,0.0
0,0,Layup,0.0
179,3,Jump Shot,1.0
-67,162,Jump Shot,0.0
50,72,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,1.0
0,0,Layup,1.0
-18,175,Jump Shot,0.0
2,86,Jump Shot,1.0
-46,157,Jump Shot,0.0
1,67,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,1.0
0,0,Dunk,1.0
0,0,Layup,1.0
51,126,Jump Shot,0.0
0,0,Layup,0.0
0,0,Layup,0.0
0,0,Layup,0.0
-240,4,Jump Shot,1.0
88,142,Jump Shot,0.0
-40,131,Jump Shot,0.0
95,17,Jump Shot,0.0
0,0,Layup,0.0
-60,258,Jump Shot,0.0
0,0,Dunk,1.0
0,0,Layup,1.0
0,0,Layup,0.0
-13,132,Jump Shot,0.0
133,172,Jump Shot,0.0
0,0,Dunk,1.0
0,0,Layup,0.0
32,167,Jump Shot,1.0
135,101,Jump Shot,0.0
0,0,Dunk,1.0
103,82,Jump Shot,1.0
-89,22,Jump Shot,0.0
92,211,Jump Shot,1.0
-101,170,Jump Shot,1.0
89,183,Jump Shot,0.0
61,93,Jump Shot,1.0
0,0,Dunk,1.0
121,110,Jump Shot,1.0
28,164,Jump Shot,1.0
-105,19,Jump Shot,0.0
-56,244,Jump Shot,1.0
0,0,Dunk,1.0
-109,69,Jump Shot,0.0
-111,220,Jump Shot,0.0
23,118,Jump Shot,0.0
0,0,Layup,1.0
-105,249,Jump Shot,0.0
170,194,Jump Shot,1.0
13,250,Jump Shot,1.0
-54,244,Jump Shot,0.0
146,107,Jump Shot,0.0
-56,104,Jump Shot,0.0
-193,94,Jump Shot,1.0
200,146,Jump Shot,0.0
15,132,Jump Shot,0.0
149,107,Jump Shot,0.0
0,0,Layup,1.0
-56,61,Jump Shot,1.0
-220,149,Jump Shot,0.0
141,131,Jump Shot,1.0
-217,134,Jump Shot,1.0
86,121,Jump Shot,1.0
-18,64,Jump Shot,1.0
209,176,Jump Shot,0.0
-62,112,Jump Shot,0.0
0,0,Layup,1.0
51,91,Jump Shot,1.0
-155,-10,Jump Shot,0.0
-123,-2,Jump Shot,0.0
-89,45,Bank Shot,1.0
0,0,Layup,1.0
6,91,Jump Shot,1.0
59,214,Jump Shot,1.0
0,0,Layup,0.0
184,167,Jump Shot,0.0
-138,83,Jump Shot,1.0
0,0,Layup,0.0
0,0,Layup,0.0
